claim,schedule,seed_lane,stream_seed,d,n,T,beta1,beta2,eta,B0,avg_grad_l1,avg_grad_l2
3,paper,4,13114525832596921289,32,2,1024,0.02209708691207961,0.02209708691207961,0.0005806675366224225,1,0.21435581348933916,0.04575218448983067
3,paper,5,13114525832596921289,32,2,1024,0.02209708691207961,0.02209708691207961,0.0005806675366224225,1,0.21652589924269705,0.04601600435067141
3,paper,6,13114525832596921289,32,2,1024,0.02209708691207961,0.02209708691207961,0.0005806675366224225,1,0.21613374639796135,0.04618326195879033
3,paper,7,13114525832596921289,32,2,1024,0.02209708691207961,0.02209708691207961,0.0005806675366224225,1,0.2137731288920888,0.045872254630940655
3,paper,8,13114525832596921289,32,2,1024,0.02209708691207961,0.02209708691207961,0.0005806675366224225,1,0.2121580847745897,0.045644986803296116
3,paper,9,13114525832596921289,32,2,1024,0.02209708691207961,0.02209708691207961,0.0005806675366224225,1,0.21124564659205353,0.045512838955239096
3,paper,10,13114525832596921289,32,2,1024,0.02209708691207961,0.02209708691207961,0.0005806675366224225,1,0.21416487622678496,0.04567579889219208
3,paper,11,13114525832596921289,32,2,1024,0.02209708691207961,0.02209708691207961,0.0005806675366224225,1,0.21580547441736275,0.046355285063905724
3,paper,12,13114525832596921289,32,2,1024,0.02209708691207961,0.02209708691207961,0.0005806675366224225,1,0.22676320851622417,0.04779973185372092
3,paper,13,13114525832596921289,32,2,1024,0.02209708691207961,0.02209708691207961,0.0005806675366224225,1,0.21355745828327902,0.04581520122549686
3,paper,14,13114525832596921289,32,2,1024,0.02209708691207961,0.02209708691207961,0.0005806675366224225,1,0.2154697357971176,0.04583134202143946
3,paper,15,13114525832596921289,32,2,1024,0.02209708691207961,0.02209708691207961,0.0005806675366224225,1,0.2101645910865517,0.045172510751397686
3,paper,0,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.17562605315047744,0.03771702345583233
3,paper,1,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.17541556120021318,0.03797212722523072
3,paper,2,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.18238119828900434,0.039033270779328236
3,paper,3,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.17629804523177653,0.03800161759355751
3,paper,4,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.18187929156539903,0.03898590826457554
3,paper,5,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.17429479520580804,0.037592524374077514
3,paper,6,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.17748636028247525,0.03805296215792555
3,paper,7,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.1821402728585335,0.039268408759533344
3,paper,8,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.17737905198748383,0.03833831824871552
3,paper,9,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.1834097571044518,0.03939479712245552
3,paper,10,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.1785547373002574,0.03826427751507823
3,paper,11,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.18228289450723634,0.03895659388025902
3,paper,12,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.1858729035677653,0.039223421913647465
3,paper,13,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.17370820597091002,0.037248506268782546
3,paper,14,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.18005413743609514,0.038529721633151506
3,paper,15,15537102349249219406,32,2,2048,0.015625000000000003,0.015625000000000003,0.00034526698300124393,1,0.18088619049637125,0.03882873638722055
3,paper,0,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.2713384797458978,0.058088512189851844
3,paper,1,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.26271654436927805,0.056512247700971754
3,paper,2,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.2639421245043143,0.05698320395614273
3,paper,3,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.25811659285644095,0.054814107754407725
3,paper,4,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.2643552515524717,0.056854772526903255
3,paper,5,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.26392882808504553,0.05680386188625056
3,paper,6,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.27146237098131315,0.0577729233804645
3,paper,7,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.2674958804464785,0.05758462554941156
3,paper,8,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.2540680584822377,0.05441599255863507
3,paper,9,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.2629784601830569,0.056372199270635845
3,paper,10,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.2608303743699098,0.05550296376426844
3,paper,11,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.2627308178628933,0.05640680676785608
3,paper,12,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.2679366231293624,0.05730751329774966
3,paper,13,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.26201453744037784,0.05624368749929281
3,paper,14,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.2707186510515305,0.058113818001192204
3,paper,15,8497875633567534570,32,4,256,0.0625,0.0625,0.0019531250000000004,1,0.2688736911251188,0.057188518404379676
3,paper,0,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.22580370730628774,0.04848265277908301
3,paper,1,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.21911271075083516,0.047203223268364784
3,paper,2,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.23443969378829307,0.04978376212534675
3,paper,3,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.22630710623943986,0.04865610855819566
3,paper,4,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.22530394689276464,0.048349092378466324
3,paper,5,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.21617693459685886,0.04633755698532229
3,paper,6,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.22525075267151587,0.04809570672340291
3,paper,7,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.22465276772908332,0.04832649690796262
3,paper,8,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.21453921257074265,0.046046557761468425
3,paper,9,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.2181422733024266,0.04725909609726356
3,paper,10,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.2214183824506901,0.04749350392540022
3,paper,11,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.22895260820484992,0.049146411420263665
3,paper,12,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.22022673781718333,0.046884004439119366
3,paper,13,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.2158534706008717,0.046107806596800534
3,paper,14,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.21880541220031385,0.04693817170215824
3,paper,15,5235995795885867157,32,4,512,0.04419417382415922,0.04419417382415922,0.001161335073244845,1,0.2276463934533647,0.048275741911867225
3,paper,0,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.1922833577312687,0.04126194957424653
3,paper,1,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.18524671598920062,0.03961672012959856
3,paper,2,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.18943589284635054,0.040763289884958635
3,paper,3,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.1802577268022954,0.038535395701599556
3,paper,4,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.1826779803005198,0.03931421601496987
3,paper,5,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.18525408152396447,0.03984231907415845
3,paper,6,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.18103076693919348,0.03904141848400961
3,paper,7,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.18999104755186105,0.040493865407056955
3,paper,8,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.19008464590159463,0.040625503246964415
3,paper,9,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.18597212131387109,0.03997747464160182
3,paper,10,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.18498123900094926,0.03977792114998045
3,paper,11,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.18204398182268258,0.03910614381254896
3,paper,12,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.18338518882325938,0.03933271074286563
3,paper,13,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.1820840801191057,0.03890743166449093
3,paper,14,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.18655418679956584,0.03995840673782229
3,paper,15,4579960113578698136,32,4,1024,0.03125,0.03125,0.000690533966002488,1,0.18740761479888932,0.040381651729184016
3,paper,0,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.15803694400836862,0.03381724866982065
3,paper,1,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.15193276235721606,0.03272877690872991
3,paper,2,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.1534152693396963,0.033098546845596544
3,paper,3,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.1550484549494606,0.03316982673511013
3,paper,4,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.1559854705278041,0.03353466535231039
3,paper,5,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.15407921713984174,0.033013989224843054
3,paper,6,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.15273776110577117,0.032771549619311294
3,paper,7,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.15454564551094635,0.03332026571536099
3,paper,8,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.15651896213634406,0.0336200755620351
3,paper,9,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.15362226780601004,0.03319413538879485
3,paper,10,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.15541797003824367,0.03328422121202339
3,paper,11,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.15449314345909637,0.03312697354134048
3,paper,12,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.15542880979952528,0.03341511253070502
3,paper,13,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.15827359200358765,0.033848168756500555
3,paper,14,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.15610096579864163,0.03339853834606688
3,paper,15,9723626731770948794,32,4,2048,0.02209708691207961,0.02209708691207961,0.0004105939527606029,1,0.15430896093449586,0.033188344256269625
3,paper,0,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.2207345812884074,0.04760378936037935
3,paper,1,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.22402270624468681,0.04822795877397435
3,paper,2,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.2230663999557342,0.04774480013035769
3,paper,3,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.220734460597847,0.047735269225441614
3,paper,4,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.22450904632557545,0.048444390645714396
3,paper,5,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.21588601885959047,0.04678920608846564
3,paper,6,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.22252967735621865,0.047641045452624375
3,paper,7,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.22549886894736368,0.04850764086112686
3,paper,8,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.2170102484314653,0.04692562131738052
3,paper,9,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.2253982918901122,0.04838351382576949
3,paper,10,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.22365357875125344,0.04825299823781805
3,paper,11,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.2177482613586174,0.04687735858088696
3,paper,12,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.22737800410834583,0.048831690505238175
3,paper,13,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.22667317453990082,0.048780025437917464
3,paper,14,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.21603704061358617,0.046813072814323134
3,paper,15,15890768607402496996,32,8,256,0.08838834764831845,0.08838834764831845,0.0023226701464896895,1,0.21937547695084247,0.047343402002333015
3,paper,0,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.18005194012806258,0.03872324569444026
3,paper,1,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.1825707691637744,0.03940532369008046
3,paper,2,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.1857529513172106,0.03991907698900924
3,paper,3,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.18275538706834046,0.03902945514021582
3,paper,4,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.19051616921076164,0.040850201630905
3,paper,5,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.18512449365464223,0.03977212909202903
3,paper,6,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.1806754179052341,0.039118771202402744
3,paper,7,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.184012135293826,0.039644899547416845
3,paper,8,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.18505968202285428,0.039821380679785856
3,paper,9,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.18530396885395842,0.03997437723615841
3,paper,10,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.18167306079618603,0.0391658214008804
3,paper,11,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.18150341343654058,0.03912637067355493
3,paper,12,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.1883664169459325,0.04053232690383791
3,paper,13,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.18465562655045292,0.03969090464693828
3,paper,14,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.18395740606822164,0.039503507607189924
3,paper,15,7541688382419892245,32,8,512,0.06250000000000001,0.06250000000000001,0.0013810679320049755,1,0.18089990392818844,0.038918590220616035
3,paper,0,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.15830780513720943,0.03408247417715645
3,paper,1,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.15806756237876224,0.0339996475393951
3,paper,2,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.15629996160171158,0.033502507857995835
3,paper,3,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.15536429107460908,0.03332743622746582
3,paper,4,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.15356998331354918,0.03303142205875075
3,paper,5,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.15245489712718938,0.03281819037664544
3,paper,6,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.1508296424663525,0.032493668779139805
3,paper,7,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.15499801137874625,0.03332102727254121
3,paper,8,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.15447600229572553,0.03315454080970174
3,paper,9,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.1562065804654388,0.03358705102498191
3,paper,10,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.157382408164989,0.03379887258635917
3,paper,11,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.15783624134904828,0.03377507537445486
3,paper,12,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.15383985364529337,0.033113941023123164
3,paper,13,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.15735876293746837,0.03365289138698411
3,paper,14,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.1532778583942171,0.03296534303961174
3,paper,15,13917429558763725505,32,8,1024,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.15270989547167432,0.03297010581289271
3,paper,0,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.12891746880909302,0.027803270968940672
3,paper,1,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.13168962465524853,0.02822102528841207
3,paper,2,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.12938741208958546,0.02782732142027893
3,paper,3,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.13010072951103044,0.02805971917032256
3,paper,4,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.13081626057892237,0.028128553899267054
3,paper,5,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.13309331538153213,0.028608881421935767
3,paper,6,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.12973703077333754,0.027870490548621847
3,paper,7,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.13071620673175688,0.028081039630188563
3,paper,8,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.12902591089585014,0.02781883708486612
3,paper,9,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.12960696285909723,0.027952246240610077
3,paper,10,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.12852021739832084,0.02769105476690715
3,paper,11,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.12893418685291355,0.027733657598073207
3,paper,12,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.13204410197027389,0.02831242912862739
3,paper,13,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.12993713980900296,0.02802538733934047
3,paper,14,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.1308475449223826,0.02817417821978385
3,paper,15,12218840423489656733,32,8,2048,0.03125000000000001,0.03125000000000001,0.00048828124999999995,1,0.1315745682365041,0.0282114855440624
3,paper,0,18246254600213239049,128,2,256,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.616698955171239,0.06591538605135132
3,paper,1,18246254600213239049,128,2,256,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.6234972886765616,0.06697455004220351
3,paper,2,18246254600213239049,128,2,256,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.6170698782204833,0.06606260628185594
3,paper,3,18246254600213239049,128,2,256,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.6136864967129569,0.06580746298650597
3,paper,4,18246254600213239049,128,2,256,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.6256680477930534,0.06682805243766328
3,paper,5,18246254600213239049,128,2,256,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.6282305764715967,0.06687265106776398
3,paper,6,18246254600213239049,128,2,256,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.6323765351564917,0.06767076216518592
3,paper,7,18246254600213239049,128,2,256,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.6297130685154243,0.06724958789684485
3,paper,8,18246254600213239049,128,2,256,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.6138501710576842,0.06608848608597628
3,paper,9,18246254600213239049,128,2,256,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.6313071723912203,0.0672786122214388
3,paper,10,18246254600213239049,128,2,256,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.6183347179706485,0.06647831258145784
3,paper,11,18246254600213239049,128,2,256,0.04419417382415922,0.04419417382415922,0.0008211879055212057,1,0.6386398949849686,0.067879311991261
