claim,schedule,seed_lane,stream_seed,d,n,T,beta1,beta2,eta,B0,avg_grad_l1,avg_grad_l2
5,eta_T,6,14286327790378781658,16,3,1024,0.5,0.5,0.00390625,1,2.5052471494990574,0.6465830804847091
5,eta_T,7,14286327790378781658,16,3,1024,0.5,0.5,0.00390625,1,2.4212522581897127,0.629535908844551
5,eta_T,8,14286327790378781658,16,3,1024,0.5,0.5,0.00390625,1,2.387203005967072,0.6213849007958531
5,eta_T,9,14286327790378781658,16,3,1024,0.5,0.5,0.00390625,1,2.4812054752532675,0.6390093946414812
5,eta_T,10,14286327790378781658,16,3,1024,0.5,0.5,0.00390625,1,2.410806420964538,0.6254421268718477
5,eta_T,11,14286327790378781658,16,3,1024,0.5,0.5,0.00390625,1,2.5013419428331987,0.6449739509141934
5,eta_T,0,13281885775016439362,16,3,4096,0.5,0.5,0.001953125,1,1.4482547474133434,0.37715177503603414
5,eta_T,1,13281885775016439362,16,3,4096,0.5,0.5,0.001953125,1,1.3477974193149822,0.35188510827514624
5,eta_T,2,13281885775016439362,16,3,4096,0.5,0.5,0.001953125,1,1.3457684189422445,0.3526176725915635
5,eta_T,3,13281885775016439362,16,3,4096,0.5,0.5,0.001953125,1,1.3778621284224752,0.3622723450329061
5,eta_T,4,13281885775016439362,16,3,4096,0.5,0.5,0.001953125,1,1.3957941469236887,0.36477623740156234
5,eta_T,5,13281885775016439362,16,3,4096,0.5,0.5,0.001953125,1,1.3376795612382875,0.3510154146533205
5,eta_T,6,13281885775016439362,16,3,4096,0.5,0.5,0.001953125,1,1.398864553794614,0.36863910020917157
5,eta_T,7,13281885775016439362,16,3,4096,0.5,0.5,0.001953125,1,1.3761054770091192,0.35840945723279416
5,eta_T,8,13281885775016439362,16,3,4096,0.5,0.5,0.001953125,1,1.406198539330373,0.36843054936291353
5,eta_T,9,13281885775016439362,16,3,4096,0.5,0.5,0.001953125,1,1.4175182343440844,0.37360692881878976
5,eta_T,10,13281885775016439362,16,3,4096,0.5,0.5,0.001953125,1,1.3920611357664237,0.36299039601577476
5,eta_T,11,13281885775016439362,16,3,4096,0.5,0.5,0.001953125,1,1.3708035625443415,0.3584217185172689
5,eta_T,0,12307761658532143478,16,9,256,0.5,0.5,0.0078125,1,3.2311355947905507,0.8294658427971086
5,eta_T,1,12307761658532143478,16,9,256,0.5,0.5,0.0078125,1,3.3049216457204786,0.8469254193394102
5,eta_T,2,12307761658532143478,16,9,256,0.5,0.5,0.0078125,1,3.3510333682599938,0.8569156228691845
5,eta_T,3,12307761658532143478,16,9,256,0.5,0.5,0.0078125,1,3.393579535087879,0.865349234634239
5,eta_T,4,12307761658532143478,16,9,256,0.5,0.5,0.0078125,1,3.241859640142213,0.8335127381590278
5,eta_T,5,12307761658532143478,16,9,256,0.5,0.5,0.0078125,1,3.306126755903966,0.8513852939257531
5,eta_T,6,12307761658532143478,16,9,256,0.5,0.5,0.0078125,1,3.3664779748263416,0.8618865997778491
5,eta_T,7,12307761658532143478,16,9,256,0.5,0.5,0.0078125,1,3.2808436822438782,0.8395354676440271
5,eta_T,8,12307761658532143478,16,9,256,0.5,0.5,0.0078125,1,3.2274628513825285,0.8249788999725077
5,eta_T,9,12307761658532143478,16,9,256,0.5,0.5,0.0078125,1,3.1828597022704934,0.819085418900072
5,eta_T,10,12307761658532143478,16,9,256,0.5,0.5,0.0078125,1,3.407733189392354,0.8697039405323332
5,eta_T,11,12307761658532143478,16,9,256,0.5,0.5,0.0078125,1,3.3660492341033548,0.8649403622024802
5,eta_T,0,5804039924922237017,16,9,1024,0.5,0.5,0.00390625,1,1.8199555701727395,0.47493920618497
5,eta_T,1,5804039924922237017,16,9,1024,0.5,0.5,0.00390625,1,1.8626576565738173,0.4856195568145149
5,eta_T,2,5804039924922237017,16,9,1024,0.5,0.5,0.00390625,1,1.7759939756066583,0.46390299544158686
5,eta_T,3,5804039924922237017,16,9,1024,0.5,0.5,0.00390625,1,1.813715760084032,0.46937219715233264
5,eta_T,4,5804039924922237017,16,9,1024,0.5,0.5,0.00390625,1,1.8055292295362577,0.4690717005545776
5,eta_T,5,5804039924922237017,16,9,1024,0.5,0.5,0.00390625,1,1.817130669634409,0.47247603020923795
5,eta_T,6,5804039924922237017,16,9,1024,0.5,0.5,0.00390625,1,1.8636069351292572,0.48412181256604536
5,eta_T,7,5804039924922237017,16,9,1024,0.5,0.5,0.00390625,1,1.796342043211018,0.4678507895472708
5,eta_T,8,5804039924922237017,16,9,1024,0.5,0.5,0.00390625,1,1.8248356828184649,0.4758264012519304
5,eta_T,9,5804039924922237017,16,9,1024,0.5,0.5,0.00390625,1,1.802840817543392,0.46740317309986057
5,eta_T,10,5804039924922237017,16,9,1024,0.5,0.5,0.00390625,1,1.8336236463398246,0.47628208159213287
5,eta_T,11,5804039924922237017,16,9,1024,0.5,0.5,0.00390625,1,1.8203497925295753,0.47198285220225816
5,eta_T,0,7955848691283290470,16,9,4096,0.5,0.5,0.001953125,1,1.0206187246606169,0.2686151153212337
5,eta_T,1,7955848691283290470,16,9,4096,0.5,0.5,0.001953125,1,1.0132766971309635,0.2659227122013083
5,eta_T,2,7955848691283290470,16,9,4096,0.5,0.5,0.001953125,1,1.0374165928068653,0.27268723941064454
5,eta_T,3,7955848691283290470,16,9,4096,0.5,0.5,0.001953125,1,1.0178692413225305,0.2694674631024839
5,eta_T,4,7955848691283290470,16,9,4096,0.5,0.5,0.001953125,1,1.0180324029261218,0.26877212504148634
5,eta_T,5,7955848691283290470,16,9,4096,0.5,0.5,0.001953125,1,1.024438684189532,0.2711849995676577
5,eta_T,6,7955848691283290470,16,9,4096,0.5,0.5,0.001953125,1,1.0060773125045088,0.26530258408267265
5,eta_T,7,7955848691283290470,16,9,4096,0.5,0.5,0.001953125,1,1.035771945595681,0.27366251209036163
5,eta_T,8,7955848691283290470,16,9,4096,0.5,0.5,0.001953125,1,1.0397193695947764,0.27523692029342584
5,eta_T,9,7955848691283290470,16,9,4096,0.5,0.5,0.001953125,1,1.0173052483296041,0.2680259683438331
5,eta_T,10,7955848691283290470,16,9,4096,0.5,0.5,0.001953125,1,1.0341104352456751,0.27183019897077654
5,eta_T,11,7955848691283290470,16,9,4096,0.5,0.5,0.001953125,1,1.0116402979736387,0.2662867218508716
5,eta_T,0,11300923131561059760,64,3,256,0.5,0.5,0.00390625,1,25.573981946101384,3.2034082470618332
5,eta_T,1,11300923131561059760,64,3,256,0.5,0.5,0.00390625,1,25.433516355173662,3.1846121261753564
5,eta_T,2,11300923131561059760,64,3,256,0.5,0.5,0.00390625,1,25.407070796983234,3.182657008116399
5,eta_T,3,11300923131561059760,64,3,256,0.5,0.5,0.00390625,1,25.380834505566195,3.17802038584733
5,eta_T,4,11300923131561059760,64,3,256,0.5,0.5,0.00390625,1,25.518102350002277,3.1969782238468434
5,eta_T,5,11300923131561059760,64,3,256,0.5,0.5,0.00390625,1,25.474250772111606,3.1889151916748877
5,eta_T,6,11300923131561059760,64,3,256,0.5,0.5,0.00390625,1,25.525132346172438,3.19795634620813
5,eta_T,7,11300923131561059760,64,3,256,0.5,0.5,0.00390625,1,25.32701435185826,3.17167338181138
5,eta_T,8,11300923131561059760,64,3,256,0.5,0.5,0.00390625,1,25.504500603233126,3.194727034645086
5,eta_T,9,11300923131561059760,64,3,256,0.5,0.5,0.00390625,1,25.319071052774976,3.171274432077891
5,eta_T,10,11300923131561059760,64,3,256,0.5,0.5,0.00390625,1,25.39853302613051,3.181933285631632
5,eta_T,11,11300923131561059760,64,3,256,0.5,0.5,0.00390625,1,25.438487503583936,3.187098410785967
5,eta_T,0,7005397754126420479,64,3,1024,0.5,0.5,0.001953125,1,17.288710537564114,2.171022360993368
5,eta_T,1,7005397754126420479,64,3,1024,0.5,0.5,0.001953125,1,17.219668767270434,2.1637334987778134
5,eta_T,2,7005397754126420479,64,3,1024,0.5,0.5,0.001953125,1,17.07702003049912,2.1461940546888454
5,eta_T,3,7005397754126420479,64,3,1024,0.5,0.5,0.001953125,1,17.47591231286553,2.194632783013452
5,eta_T,4,7005397754126420479,64,3,1024,0.5,0.5,0.001953125,1,17.241793071741338,2.164607976790716
5,eta_T,5,7005397754126420479,64,3,1024,0.5,0.5,0.001953125,1,17.279136170189613,2.172048263576503
5,eta_T,6,7005397754126420479,64,3,1024,0.5,0.5,0.001953125,1,17.20377288056085,2.1605119458974844
5,eta_T,7,7005397754126420479,64,3,1024,0.5,0.5,0.001953125,1,17.2325297239009,2.164722308170276
5,eta_T,8,7005397754126420479,64,3,1024,0.5,0.5,0.001953125,1,17.19371918107645,2.1596812109379213
5,eta_T,9,7005397754126420479,64,3,1024,0.5,0.5,0.001953125,1,17.264217249246304,2.1692630695805284
5,eta_T,10,7005397754126420479,64,3,1024,0.5,0.5,0.001953125,1,17.246882279163,2.1659842597384733
5,eta_T,11,7005397754126420479,64,3,1024,0.5,0.5,0.001953125,1,17.100620309968505,2.1492529198905546
5,eta_T,0,10614989960784203665,64,3,4096,0.5,0.5,0.0009765625,1,9.576941652509396,1.2171941171626202
5,eta_T,1,10614989960784203665,64,3,4096,0.5,0.5,0.0009765625,1,9.610778800860803,1.2177009857368497
5,eta_T,2,10614989960784203665,64,3,4096,0.5,0.5,0.0009765625,1,9.629951546436631,1.2212867106928393
5,eta_T,3,10614989960784203665,64,3,4096,0.5,0.5,0.0009765625,1,9.621818132189047,1.2206335906343446
5,eta_T,4,10614989960784203665,64,3,4096,0.5,0.5,0.0009765625,1,9.614173860134175,1.219410114110149
5,eta_T,5,10614989960784203665,64,3,4096,0.5,0.5,0.0009765625,1,9.706043096824569,1.2312802245546435
5,eta_T,6,10614989960784203665,64,3,4096,0.5,0.5,0.0009765625,1,9.62944153410735,1.2225339727569073
5,eta_T,7,10614989960784203665,64,3,4096,0.5,0.5,0.0009765625,1,9.621250801989731,1.2210661654878376
5,eta_T,8,10614989960784203665,64,3,4096,0.5,0.5,0.0009765625,1,9.50481321329067,1.204682758210618
5,eta_T,9,10614989960784203665,64,3,4096,0.5,0.5,0.0009765625,1,9.583398355134024,1.2144283126077007
5,eta_T,10,10614989960784203665,64,3,4096,0.5,0.5,0.0009765625,1,9.559556666696738,1.2133335097291496
5,eta_T,11,10614989960784203665,64,3,4096,0.5,0.5,0.0009765625,1,9.582281362588958,1.2171840178849482
5,eta_T,0,5780676659407615173,64,9,256,0.5,0.5,0.00390625,1,22.25977295929018,2.7875974878597947
5,eta_T,1,5780676659407615173,64,9,256,0.5,0.5,0.00390625,1,22.174322078899916,2.7794736287779678
5,eta_T,2,5780676659407615173,64,9,256,0.5,0.5,0.00390625,1,22.03987071596349,2.7614400640248595
5,eta_T,3,5780676659407615173,64,9,256,0.5,0.5,0.00390625,1,21.978571466474786,2.7535461798871532
5,eta_T,4,5780676659407615173,64,9,256,0.5,0.5,0.00390625,1,22.242077932565838,2.7882277353599703
5,eta_T,5,5780676659407615173,64,9,256,0.5,0.5,0.00390625,1,22.189268056096957,2.779891526757447
5,eta_T,6,5780676659407615173,64,9,256,0.5,0.5,0.00390625,1,22.149838562941042,2.7749064358554967
5,eta_T,7,5780676659407615173,64,9,256,0.5,0.5,0.00390625,1,22.250683072256624,2.7880639131359293
5,eta_T,8,5780676659407615173,64,9,256,0.5,0.5,0.00390625,1,22.124627780538493,2.774644181533801
5,eta_T,9,5780676659407615173,64,9,256,0.5,0.5,0.00390625,1,22.282459502824473,2.7914817894019404
5,eta_T,10,5780676659407615173,64,9,256,0.5,0.5,0.00390625,1,22.134997037107805,2.7733390790725925
5,eta_T,11,5780676659407615173,64,9,256,0.5,0.5,0.00390625,1,22.03150263502106,2.761257654262052
5,eta_T,0,17395576354372569614,64,9,1024,0.5,0.5,0.001953125,1,12.893847693373747,1.6290811606667
5,eta_T,1,17395576354372569614,64,9,1024,0.5,0.5,0.001953125,1,13.004464835496213,1.640012173747812
5,eta_T,2,17395576354372569614,64,9,1024,0.5,0.5,0.001953125,1,12.906494942957755,1.6279907041012385
5,eta_T,3,17395576354372569614,64,9,1024,0.5,0.5,0.001953125,1,13.014278559201713,1.6425169612565367
5,eta_T,4,17395576354372569614,64,9,1024,0.5,0.5,0.001953125,1,12.847221793257525,1.6226374524410982
5,eta_T,5,17395576354372569614,64,9,1024,0.5,0.5,0.001953125,1,13.034209717842005,1.6465711424430143
5,eta_T,6,17395576354372569614,64,9,1024,0.5,0.5,0.001953125,1,12.952722000903305,1.6348241347477594
5,eta_T,7,17395576354372569614,64,9,1024,0.5,0.5,0.001953125,1,12.974222917853536,1.6380983223541346
5,eta_T,8,17395576354372569614,64,9,1024,0.5,0.5,0.001953125,1,12.877193882345995,1.626492360991541
5,eta_T,9,17395576354372569614,64,9,1024,0.5,0.5,0.001953125,1,13.14452137283883,1.660939780844377
5,eta_T,10,17395576354372569614,64,9,1024,0.5,0.5,0.001953125,1,13.023004316360907,1.643204107801395
5,eta_T,11,17395576354372569614,64,9,1024,0.5,0.5,0.001953125,1,12.938941657972935,1.6320074774596174
5,eta_T,0,9862421972447331319,64,9,4096,0.5,0.5,0.0009765625,1,6.896758575277479,0.8787523462504848
5,eta_T,1,9862421972447331319,64,9,4096,0.5,0.5,0.0009765625,1,6.9011383847239856,0.8792873233365713
5,eta_T,2,9862421972447331319,64,9,4096,0.5,0.5,0.0009765625,1,6.981960381550717,0.8891710286460865
5,eta_T,3,9862421972447331319,64,9,4096,0.5,0.5,0.0009765625,1,6.924839587899944,0.8825012898271694
5,eta_T,4,9862421972447331319,64,9,4096,0.5,0.5,0.0009765625,1,6.956494759711609,0.8860507278610592
5,eta_T,5,9862421972447331319,64,9,4096,0.5,0.5,0.0009765625,1,6.932370684722656,0.8843232346224479
5,eta_T,6,9862421972447331319,64,9,4096,0.5,0.5,0.0009765625,1,7.008682368863468,0.8933629720829896
5,eta_T,7,9862421972447331319,64,9,4096,0.5,0.5,0.0009765625,1,6.945801913287621,0.887534867834174
5,eta_T,8,9862421972447331319,64,9,4096,0.5,0.5,0.0009765625,1,6.9437767085008675,0.8842005766425846
5,eta_T,9,9862421972447331319,64,9,4096,0.5,0.5,0.0009765625,1,6.958831928296281,0.8878874271234332
5,eta_T,10,9862421972447331319,64,9,4096,0.5,0.5,0.0009765625,1,6.976431545647105,0.8906227611285301
5,eta_T,11,9862421972447331319,64,9,4096,0.5,0.5,0.0009765625,1,6.937237445209882,0.8842211653221698
5,eta_n,0,17173877832770167075,16,3,256,0.5,0.5,0.14433756729740643,1,3.1106765616956307,0.9399891147305427
5,eta_n,1,17173877832770167075,16,3,256,0.5,0.5,0.14433756729740643,1,3.2409573764932444,0.9715388159731315
5,eta_n,2,17173877832770167075,16,3,256,0.5,0.5,0.14433756729740643,1,3.2579496243948816,0.9930308539366399
5,eta_n,3,17173877832770167075,16,3,256,0.5,0.5,0.14433756729740643,1,3.114431880663942,0.9439154176098716
5,eta_n,4,17173877832770167075,16,3,256,0.5,0.5,0.14433756729740643,1,3.216360204712975,0.9765856307029925
5,eta_n,5,17173877832770167075,16,3,256,0.5,0.5,0.14433756729740643,1,3.154384613987576,0.9642462668017936
5,eta_n,6,17173877832770167075,16,3,256,0.5,0.5,0.14433756729740643,1,3.095920033078512,0.943872438653834
5,eta_n,7,17173877832770167075,16,3,256,0.5,0.5,0.14433756729740643,1,3.191058653777817,0.9632974300391398
5,eta_n,8,17173877832770167075,16,3,256,0.5,0.5,0.14433756729740643,1,3.3220500536565365,0.9960253329060774
5,eta_n,9,17173877832770167075,16,3,256,0.5,0.5,0.14433756729740643,1,3.2509844392221847,0.9886400234488391
5,eta_n,10,17173877832770167075,16,3,256,0.5,0.5,0.14433756729740643,1,3.1850000096561653,0.9688173470850161
5,eta_n,11,17173877832770167075,16,3,256,0.5,0.5,0.14433756729740643,1,3.2308271690197157,0.9791946136325682
5,eta_n,0,9315031222153008544,16,3,1024,0.5,0.5,0.14433756729740643,1,3.0533140104293377,0.9347534001766566
5,eta_n,1,9315031222153008544,16,3,1024,0.5,0.5,0.14433756729740643,1,3.119000122716227,0.9498183964377942
5,eta_n,2,9315031222153008544,16,3,1024,0.5,0.5,0.14433756729740643,1,3.0910799133523055,0.9409855112469497
5,eta_n,3,9315031222153008544,16,3,1024,0.5,0.5,0.14433756729740643,1,3.094709293004558,0.9432635309777438
5,eta_n,4,9315031222153008544,16,3,1024,0.5,0.5,0.14433756729740643,1,3.102468687215668,0.9455139079867544
5,eta_n,5,9315031222153008544,16,3,1024,0.5,0.5,0.14433756729740643,1,3.065339215321374,0.934599539309256
5,eta_n,6,9315031222153008544,16,3,1024,0.5,0.5,0.14433756729740643,1,3.064141589896232,0.9351385627035324
5,eta_n,7,9315031222153008544,16,3,1024,0.5,0.5,0.14433756729740643,1,3.059406715537814,0.9351865237805621
5,eta_n,8,9315031222153008544,16,3,1024,0.5,0.5,0.14433756729740643,1,3.139176773916655,0.957649489636605
5,eta_n,9,9315031222153008544,16,3,1024,0.5,0.5,0.14433756729740643,1,3.094361680031384,0.9398807882622197
5,eta_n,10,9315031222153008544,16,3,1024,0.5,0.5,0.14433756729740643,1,3.1447610626949745,0.9589199154969981
5,eta_n,11,9315031222153008544,16,3,1024,0.5,0.5,0.14433756729740643,1,3.1192005354434786,0.9495151101322337
5,eta_n,0,9873881978115606500,16,3,4096,0.5,0.5,0.14433756729740643,1,3.088693202698165,0.9418533798186628
5,eta_n,1,9873881978115606500,16,3,4096,0.5,0.5,0.14433756729740643,1,3.071136496032354,0.9381854415665056
5,eta_n,2,9873881978115606500,16,3,4096,0.5,0.5,0.14433756729740643,1,3.074316703355141,0.9393870084139735
5,eta_n,3,9873881978115606500,16,3,4096,0.5,0.5,0.14433756729740643,1,3.102932055396846,0.9462139229175345
5,eta_n,4,9873881978115606500,16,3,4096,0.5,0.5,0.14433756729740643,1,3.0848649329243107,0.9420898311344121
5,eta_n,5,9873881978115606500,16,3,4096,0.5,0.5,0.14433756729740643,1,3.127015047485914,0.9542401796516743
5,eta_n,6,9873881978115606500,16,3,4096,0.5,0.5,0.14433756729740643,1,3.0951313711664996,0.9451734819061021
5,eta_n,7,9873881978115606500,16,3,4096,0.5,0.5,0.14433756729740643,1,3.1028066443154314,0.9471805251788509
5,eta_n,8,9873881978115606500,16,3,4096,0.5,0.5,0.14433756729740643,1,3.0506781932276192,0.9328648392831365
5,eta_n,9,9873881978115606500,16,3,4096,0.5,0.5,0.14433756729740643,1,3.0664224377107416,0.9369556153815642
5,eta_n,10,9873881978115606500,16,3,4096,0.5,0.5,0.14433756729740643,1,3.065839098003525,0.9353765045419433
5,eta_n,11,9873881978115606500,16,3,4096,0.5,0.5,0.14433756729740643,1,3.0721093504422576,0.9399361657168387
5,eta_n,0,6623781834908620259,16,9,256,0.5,0.5,0.08333333333333333,1,2.104954498659252,0.636622067584343
5,eta_n,1,6623781834908620259,16,9,256,0.5,0.5,0.08333333333333333,1,1.9999248052041523,0.6132305810371058
5,eta_n,2,6623781834908620259,16,9,256,0.5,0.5,0.08333333333333333,1,2.0035835522681222,0.6116527677319131
5,eta_n,3,6623781834908620259,16,9,256,0.5,0.5,0.08333333333333333,1,2.039493189588678,0.6215123100015663
5,eta_n,4,6623781834908620259,16,9,256,0.5,0.5,0.08333333333333333,1,2.0884966458601517,0.6383944076613683
5,eta_n,5,6623781834908620259,16,9,256,0.5,0.5,0.08333333333333333,1,2.1324529582547336,0.6491220071007967
5,eta_n,6,6623781834908620259,16,9,256,0.5,0.5,0.08333333333333333,1,2.0793711565015234,0.6382781554188538
5,eta_n,7,6623781834908620259,16,9,256,0.5,0.5,0.08333333333333333,1,2.0232603203059583,0.6224644357367983
5,eta_n,8,6623781834908620259,16,9,256,0.5,0.5,0.08333333333333333,1,2.0791781516987187,0.6409394504650346
5,eta_n,9,6623781834908620259,16,9,256,0.5,0.5,0.08333333333333333,1,2.0116624877086275,0.6176641539357806
5,eta_n,10,6623781834908620259,16,9,256,0.5,0.5,0.08333333333333333,1,2.113990818941573,0.6488730413985406
5,eta_n,11,6623781834908620259,16,9,256,0.5,0.5,0.08333333333333333,1,1.944698755994031,0.6029016787737738
5,eta_n,0,13237764419359687652,16,9,1024,0.5,0.5,0.08333333333333333,1,1.9069517319250342,0.5959615339132788
5,eta_n,1,13237764419359687652,16,9,1024,0.5,0.5,0.08333333333333333,1,1.9290671161152948,0.6030741756096253
5,eta_n,2,13237764419359687652,16,9,1024,0.5,0.5,0.08333333333333333,1,1.90442706326902,0.5981951997180349
5,eta_n,3,13237764419359687652,16,9,1024,0.5,0.5,0.08333333333333333,1,1.906059188623136,0.5934365724264391
5,eta_n,4,13237764419359687652,16,9,1024,0.5,0.5,0.08333333333333333,1,1.9710251326656867,0.6179854603484078
5,eta_n,5,13237764419359687652,16,9,1024,0.5,0.5,0.08333333333333333,1,1.910073502287411,0.5939392068819397
5,eta_n,6,13237764419359687652,16,9,1024,0.5,0.5,0.08333333333333333,1,1.8795215912398457,0.5904269574424376
5,eta_n,7,13237764419359687652,16,9,1024,0.5,0.5,0.08333333333333333,1,1.905779936167233,0.5964964750283398
5,eta_n,8,13237764419359687652,16,9,1024,0.5,0.5,0.08333333333333333,1,1.9232333032673756,0.6009029720840328
5,eta_n,9,13237764419359687652,16,9,1024,0.5,0.5,0.08333333333333333,1,1.8844937188562487,0.5895016589753528
5,eta_n,10,13237764419359687652,16,9,1024,0.5,0.5,0.08333333333333333,1,1.8833600248000397,0.5888510778451618
5,eta_n,11,13237764419359687652,16,9,1024,0.5,0.5,0.08333333333333333,1,1.8879497985906912,0.589313667989198
5,eta_n,0,8847537621470910516,16,9,4096,0.5,0.5,0.08333333333333333,1,1.8866554768670984,0.5915431242760127
5,eta_n,1,8847537621470910516,16,9,4096,0.5,0.5,0.08333333333333333,1,1.898740893790471,0.5954178540120403
5,eta_n,2,8847537621470910516,16,9,4096,0.5,0.5,0.08333333333333333,1,1.8757887768443964,0.5885305761027997
5,eta_n,3,8847537621470910516,16,9,4096,0.5,0.5,0.08333333333333333,1,1.881236675928969,0.5885401639392505
5,eta_n,4,8847537621470910516,16,9,4096,0.5,0.5,0.08333333333333333,1,1.866833661265939,0.5850135676214943
5,eta_n,5,8847537621470910516,16,9,4096,0.5,0.5,0.08333333333333333,1,1.8744521408031232,0.5872068380512713
5,eta_n,6,8847537621470910516,16,9,4096,0.5,0.5,0.08333333333333333,1,1.8768487850206435,0.58794311514928
5,eta_n,7,8847537621470910516,16,9,4096,0.5,0.5,0.08333333333333333,1,1.8673146392826516,0.5856891186751
5,eta_n,8,8847537621470910516,16,9,4096,0.5,0.5,0.08333333333333333,1,1.8739281627685322,0.587059643007763
5,eta_n,9,8847537621470910516,16,9,4096,0.5,0.5,0.08333333333333333,1,1.8805515242952997,0.5893774129613599
5,eta_n,10,8847537621470910516,16,9,4096,0.5,0.5,0.08333333333333333,1,1.8817288257783868,0.589954335938173
5,eta_n,11,8847537621470910516,16,9,4096,0.5,0.5,0.08333333333333333,1,1.894324911200699,0.5928565922527499
5,eta_n,0,483997847630349278,64,3,256,0.5,0.5,0.14433756729740643,1,12.793935245761046,1.9595947166463428
5,eta_n,1,483997847630349278,64,3,256,0.5,0.5,0.14433756729740643,1,12.585065991409751,1.9267652544641838
5,eta_n,2,483997847630349278,64,3,256,0.5,0.5,0.14433756729740643,1,12.750643718163644,1.9564633215829876
5,eta_n,3,483997847630349278,64,3,256,0.5,0.5,0.14433756729740643,1,12.683132575715556,1.949169727169743
5,eta_n,4,483997847630349278,64,3,256,0.5,0.5,0.14433756729740643,1,12.876966582054692,1.974071679941559
5,eta_n,5,483997847630349278,64,3,256,0.5,0.5,0.14433756729740643,1,12.704901248711915,1.9406477447558408
5,eta_n,6,483997847630349278,64,3,256,0.5,0.5,0.14433756729740643,1,12.56164299343715,1.9236608745778676
5,eta_n,7,483997847630349278,64,3,256,0.5,0.5,0.14433756729740643,1,12.797752158790162,1.9553027835150296
5,eta_n,8,483997847630349278,64,3,256,0.5,0.5,0.14433756729740643,1,12.870912651289414,1.9643560696992768
5,eta_n,9,483997847630349278,64,3,256,0.5,0.5,0.14433756729740643,1,12.581575149345655,1.924226879106207
5,eta_n,10,483997847630349278,64,3,256,0.5,0.5,0.14433756729740643,1,12.847656763066423,1.9704099680886022
5,eta_n,11,483997847630349278,64,3,256,0.5,0.5,0.14433756729740643,1,13.000994290585586,1.9861541119338049
5,eta_n,0,1680922843537386444,64,3,1024,0.5,0.5,0.14433756729740643,1,12.166937490611915,1.8765566899724224
5,eta_n,1,1680922843537386444,64,3,1024,0.5,0.5,0.14433756729740643,1,12.361965563481323,1.905422572728485
5,eta_n,2,1680922843537386444,64,3,1024,0.5,0.5,0.14433756729740643,1,12.403924120251936,1.9100307636076788
5,eta_n,3,1680922843537386444,64,3,1024,0.5,0.5,0.14433756729740643,1,12.392952435113717,1.9067947067419102
5,eta_n,4,1680922843537386444,64,3,1024,0.5,0.5,0.14433756729740643,1,12.418653397567727,1.9122084217116038
5,eta_n,5,1680922843537386444,64,3,1024,0.5,0.5,0.14433756729740643,1,12.36062234327772,1.898805202598472
5,eta_n,6,1680922843537386444,64,3,1024,0.5,0.5,0.14433756729740643,1,12.34839794029396,1.9015205445289607
5,eta_n,7,1680922843537386444,64,3,1024,0.5,0.5,0.14433756729740643,1,12.388954221598333,1.905997554851402
5,eta_n,8,1680922843537386444,64,3,1024,0.5,0.5,0.14433756729740643,1,12.221569872153019,1.879169677386556
5,eta_n,9,1680922843537386444,64,3,1024,0.5,0.5,0.14433756729740643,1,12.40548856031624,1.9109965272909373
5,eta_n,10,1680922843537386444,64,3,1024,0.5,0.5,0.14433756729740643,1,12.48313694193401,1.9233308645469829
